City,Property Type,Bedrooms,Bathrooms,Square Footage,Address,Zip code,Price
Toronto,house,4,2,700,"43 Gloucester Street  - Toronto , ON",M4Y 1Z8,$7950
Toronto,condo,1,1,750,"42 Charles Street East  - Toronto , ON",M4Y 1T2,$2950
Toronto,house,5,1,1000,"364 Dupont Street  - Toronto , ON",M5R 1V9,$4498
Toronto,multi-unit,1.5,1,750,"225 Grace Street  - Toronto , ON",M6G 1B7,$2700
Toronto,apartment,2,1,650,"74 South Drive  - Toronto , ON",M4W 1R1,$3600
Toronto,apartment,1,1,1003,"117 Cheritan Avenue  - Toronto , ON",M4R 2B5,$1750
Toronto,condo,1,1,300,"130 Rusholme Road  - Toronto , ON",M6H 1M2,$2400
Toronto,apartment,1,2.5,499,"930 Ossington Avenue  - Toronto , ON",M6G 3V5,$2500
Toronto,multi-unit,2,1,700,"20 Colgate Avenue  - Toronto , ON",M4M 2M6,$2900
Toronto,apartment,2,1,450,"14 Markdale Avenue  - Toronto , ON",M6C 1W4,$3200
Toronto,private-room,1,2,650,"14 York Street  - Toronto , ON",M5J 0A3,$1900
Toronto,basement,1,1,850,"83 Billings Avenue  - Toronto , ON",M4L 2W6,$1750
Toronto,house,3,1,800,"7 Brookfield Street  - Toronto , ON",M6J 1H6,$4950
Toronto,condo,1.5,1,700,"323 Richmond Street East  - Toronto , ON",M5A 2Z2,$2549
Toronto,studio,0,1,1300,"758 Bathurst Street  - Toronto , ON",M6G 1K1,$1800
Toronto,condo,0,1,970,"121 Prescott Avenue  - Toronto , ON",Postal code not found,$2400
Toronto,condo,2,1,1557,"35 Rolling Mills Road  - Toronto , ON",M5A 0J2,$2850
Toronto,house,3.5,1,2300,"5 Ashdale Avenue  - Toronto , ON",M4L 1Z6,$4000
Toronto,apartment,1,1,499,"972 Bathurst Street  - Toronto , ON",M5R 3G7,$2650
Toronto,apartment,1,2,749,"972 Bathurst Street  - Toronto , ON",M5R 3G7,$2850
Toronto,condo,1,1,1100,"85 Bloor Street East  - Toronto , ON",M4W 1A9,$2500
Toronto,condo,1.5,1,494,"1 The Esplanade  - Toronto , ON",M5E 1A7,$1600
Toronto,condo,2,1,941,"22 Wellesley Street East  - Toronto , ON",M4Y 2C9,$2000
Toronto,condo,0.5,1,647,"60 Colborne Street  - Toronto , ON",M5E 0B7,$2400
Toronto,condo,1,1,1700,"320 Richmond Street East  - Toronto , ON",M5A 1P1,$2400
East York,condo,1,1,560,"160 Vanderhoof Avenue  - East York , ON",M4G 0B7,$2200
Toronto,condo,1,1,1300,"25 Capreol Court  - Toronto , ON",M5V 4B3,$1800
Toronto,basement,0,1,600,"Montrose Avenue  - Toronto , ON",M6G 1C1,$2000
Toronto,apartment,0,1,600,"Springhurst Avenue  - Toronto , ON",M6K 1A9,$2350
Toronto,house,2,1,1850,"991 Saint Clair Avenue West  - Toronto , ON",Postal code not found,$2250
Toronto,apartment,3,1,730,"239 Pickering Street  - Toronto , ON",M4E 1S6,$4190
Toronto,apartment,1,1,1000,"1328 King Street West  - Toronto , ON",M6K 1G4,$2300
Toronto,apartment,1,1,600,"200 Redpath Avenue  - Toronto , ON",M4P 1G4,$2570
Toronto,apartment,2,1,599,"240 Dupont Street  - Toronto , ON",M5R 1V7,$3199
Toronto,condo,1.5,1,600,"330 Adelaide Street East  - Toronto , ON",M5C 2T6,$2850
Toronto,house,2,1,1000,"162 Bedford Park Avenue  - Toronto , ON",M5M 3X3,$3300
Toronto,multi-unit,2,2,915,"1235 Gerrard Street East  - Toronto , ON",M4M 2A1,$3295
Etobicoke,apartment,0-2,1,600,"2305 Lake Shore Boulevard West  - Etobicoke , ON",M8V 4A2,$1475 - $2395
Toronto,condo,1,1,545,"125 Blue Jays Way  - Toronto , ON",M5V 3Z9,$2400
Toronto,condo,2,2.5,560,"125 Blue Jays Way  - Toronto , ON",M5V 3Z9,$3200
Toronto,condo,1.5,1,1000,"125 Peter Street  - Toronto , ON",M5V 2G5,$3250
Toronto,apartment,0,2,335,"Dundas Street West  - Toronto , ON",M5G 1M5,$2190
Toronto,house,3,1,900,"Thornton Avenue  - Toronto , ON",M6E 4M2,$7800
Toronto,apartment,2,1,750,"8 Norris Crescent  - Toronto , ON",M8V 1C5,$2475
Toronto,house,3,3,600,"69 Hillcrest Drive  - Toronto , ON",M6G 2E4,$4000
Toronto,house,3,3.5,920,"139 Kingsmount Park Road  - Toronto , ON",M4L 2C2,$3900
Toronto,apartment,3,1,780,"2 Bartlett Avenue  - Toronto , ON",M6H 1M6,$4125
Toronto,duplex,3.5,1.5,629,"19 Burlington Street  - Toronto , ON",M8V 1M9,$4500
Toronto,house,4.5,1,2000,"144 Glen Albert Drive  - Toronto , ON",M4B 1C5,$5500
Toronto,apartment,1,4,692,"110 Charles Street West  - Toronto , ON",M5S 1S3,$2850
Toronto,condo,1.5,0.5,650,"1815 Yonge Street  - Toronto , ON",M4S 3C4,$3200
Toronto,condo,1.5,1,900,"28 Freeland Street  - Toronto , ON",M5E 1E5,$3300
Toronto,house,4,1,900,"73 Walker Avenue  - Toronto , ON",M4T 3A8,$7600
Toronto,condo,2,1,480,"68 Abell Street  - Toronto , ON",M6J 0A9,$3200
Toronto,apartment,1,1,686,"2076 Queen Street East  - Toronto , ON",M4E 1C9,$2375
Toronto,condo,1,1,1000,"1926 Lake Shore Boulevard West  - Toronto , ON",Postal code not found,$2300
Toronto,condo,1,2,910,"50 Bruyeres Mews  - Toronto , ON",M5V 0G7,$2350
Toronto,town-house,1,2,599,"199 Mutual Street  - Toronto , ON",M5B 1G7,$1750
Toronto,condo,1,1,800,"165 Legion Road North  - Toronto , ON",M8Y 1G4,$2200
Toronto,condo,2.5,1,800,"51 Lower Simcoe Street  - Toronto , ON",M5J 3A6,$4100
Toronto,condo,2,1,641,"101 Peter Street  - Toronto , ON",M5V 2G5,$3300
Toronto,condo,1.5,1,850,"8 Charlotte Street  - Toronto , ON",M5V 1K1,$2900
Toronto,apartment,1,1,700,"2221 Yonge Street  - Toronto , ON",M4S 2B1,$2400
Toronto,multi-unit,2,1,1600,"132 Portland Street  - Toronto , ON",M5V 1M3,$3000
Toronto,condo,1,1,700,"20 Blue Jays Way  - Toronto , ON",M5V 3Z9,$1800
Toronto,apartment,1.5,1,800,"251 Jarvis Street  - Toronto , ON",M5A 4R6,$2500
Toronto,condo,1.5,1,600,"225 Sumach Street  - Toronto , ON",M5A 3H6,$2750
Toronto,apartment,2,1,631,"701 Dupont Street  - Toronto , ON",M6G 1Z6,$3600
Toronto,house,2,1,800,"20 Herbert Ave | Unit: Upper  - Toronto , ON",Postal code not found,$2750
Toronto,apartment,2,2,1675,"138 Woburn Avenue  - Toronto , ON",M4N 2L2,$3300
Toronto,apartment,1,1,600,"272 Eglinton Avenue West  - Toronto , ON",M4R 1B2,$2300
Toronto,condo,1,1,650,"11 Brunel Court  - Toronto , ON",M5V 3Y7,$2600
Toronto,house,3,1,560,"69 Hillcrest Drive  - Toronto , ON",M6G 2E4,$4000
Toronto,studio,0,1,599,"251 Jarvis Street  - Toronto , ON",M5A 4R6,$2350
Toronto,condo,1,1,537,"501 Saint Clair Avenue West  - Toronto , ON",Postal code not found,$2500
Etobicoke,condo,1,1,687,"60 Annie Craig Drive  - Etobicoke , ON",M8V 1A2,$2400
Etobicoke,condo,1,2,1100,"60 Annie Craig Drive  - Etobicoke , ON",M8V 1A2,$2400
York,loft,1,2,750,"16 Northwestern Avenue  - York , ON",M6M 2J7,$2150
East York,house,2,2,1350,"22 Barfield Avenue  - East York , ON",M4J 2R2,$2500
Toronto,condo,1.5,1,540,"138 Downes Street  - Toronto , ON",M5E 1Z2,$3100
Toronto,condo,2,1,693,"75 East Liberty Street  - Toronto , ON",M6K 3P8,$3995
Toronto,basement,3,2,785,"24 Duggan Avenue  - Toronto , ON",M4V 1W6,$3000
Toronto,apartment,1,1,1500,"160 Dowling Avenue  - Toronto , ON",M6R 1A6,$2450
Toronto,condo,1.5,1,380,"2301 Danforth Avenue  - Toronto , ON",M4C 1K3,$2395
Toronto,condo,2,1,600,"2 Covington Road  - Toronto , ON",M6A 3B7,$3250
York,condo,1.5,1,800,"2306 Saint Clair Avenue West  - York , ON",Postal code not found,$2500
Toronto,condo,1,1,2000,"20 John St | Unit: 200  - Toronto , ON",Postal code not found,$2999
Toronto,condo,1,2,1400,"14 York Street  - Toronto , ON",M5J 0A3,$3095
Toronto,condo,1,2,1000,"14 York Street  - Toronto , ON",M5J 0A3,$2999
Toronto,condo,1,1,1500,"352 Front Street West  - Toronto , ON",M5V 0K3,$2990
Toronto,apartment,1-3,1,600,"299 Glenlake Avenue  - Toronto , ON",Postal code not found,$2325 - $3635
Toronto,condo,2,1,918,"20 Joe Shuster Way  - Toronto , ON",M6K 0C1,$3500
Toronto,private-room,0,1,735,"175 Wynford Drive  - Toronto , ON",M3C 0C7,$2000
Toronto,basement,1,1,663,"15 Mountnoel Avenue  - Toronto , ON",M4J 5B5,$1700
Toronto,apartment,2,1,766,"367 Howland Avenue  - Toronto , ON",M5R 1K9,$3590
Toronto,basement,1,1,500,"40 Edinborough Court  - Toronto , ON",Postal code not found,$1800
Toronto,condo,1,1,685,"38 Grenville Street  - Toronto , ON",M5S 3M4,$2650
Toronto,apartment,3,1,500,"315 Indian Grove  - Toronto , ON",Postal code not found,$3500
Toronto,condo,0,2,809,"600 Fleet Street  - Toronto , ON",M5V 1B7,$2000
Toronto,apartment,1,1,620,"69 Lynn Williams Street  - Toronto , ON",M6K 3R9,$2589
Toronto,condo,1,1,1050,"38 Howard Park Avenue  - Toronto , ON",M6R 0A7,$2500
Toronto,condo,1.5,1,570,"125 Western Battery Road  - Toronto , ON",M6K 3R9,$2700
Toronto,condo,1,1,500,"1205 Queen Street West  - Toronto , ON",M6K 0B9,$2400
Toronto,condo,2,1,610,"160 Canon Jackson Drive  - Toronto , ON",M6M 2L7,$3000
Toronto,condo,0,1.5,1010,"10 Willison Square  - Toronto , ON",M5T 2E4,$2100
Toronto,condo,1,1,900,"50 Western Battery Road  - Toronto , ON",M6K 3R9,$2400
Toronto,house,1,1,380,"Rose Park Drive  - Toronto , ON",M4T 1E6,$1490
Toronto,condo,1,2,800,"501 Saint Clair Avenue West  - Toronto , ON",Postal code not found,$2400
Toronto,apartment,1,1,2500,"21 Delaware Avenue  - Toronto , ON",M6H 1A6,$1550
Toronto,town-house,2.5,1,1500,"112 Wallace Avenue  - Toronto , ON",M6H 1V4,$3850
Toronto,apartment,1,2,1688,"1727a Bayview Avenue  - Toronto , ON",M4M 2B5,$1850
Toronto,bachelor,0,1,1150,"91 Wellesley Street East  - Toronto , ON",M4Y 1H2,$2049
Toronto,private-room,1,1,520,"372 Northcliffe Boulevard  - Toronto , ON",M6E 3K4,$1500
Toronto,condo,1.5,2,600,"1 Shaw Street  - Toronto , ON",M6K 3R9,$2700
York,apartment,3,1,535,"4075 Old Dundas Street  - York , ON",Postal code not found,$2350
Toronto,condo,2,1,600,"85 Wood Street  - Toronto , ON",M4Y 1B7,$3850
Toronto,condo,1,2,820,"101 Peter Street  - Toronto , ON",M5V 2G5,$2600
Toronto,multi-unit,1,1,584,"549 Jones Avenue  - Toronto , ON",M4J 3G8,$2295
Toronto,condo,2,1,650,"28 Freeland Street  - Toronto , ON",M5E 1E5,$4500
York,private-room,0,1,843,"34 Victoria Boulevard  - York , ON",M6M 5C4,$1500
Toronto,apartment,2,1,500,"453 Leslie Street  - Toronto , ON",M4M 2A1,$3290
Toronto,condo,2,1,510,"43 Eglinton Avenue East  - Toronto , ON",M4P 1A9,$3200
Toronto,condo,2,1,888,"30 Ordnance Street  - Toronto , ON",M6K 3P8,$3350
Toronto,condo,1.5,1,746,"21 Carlton Street  - Toronto , ON",M5B 1L2,$4800
Toronto,apartment,1.5,1,2200,"224 Victor Avenue  - Toronto , ON",M4K 3H9,$2850
Toronto,apartment,1,1,800,"224 Victor Avenue  - Toronto , ON",M4K 3H9,$2500
Toronto,condo,1.5,2,800,"11 Ordnance Street  - Toronto , ON",M6K 3P8,$2752
Toronto,private-room,1,1,908,"8 Mercer Street  - Toronto , ON",M5V 1J5,$1550
York,studio,1,1,652,"19 Montcalm Avenue  - York , ON",M6E 4Y2,$2000
Toronto,condo,1,1,1200,"39 Brant Street  - Toronto , ON",M5V 3N1,$2500
Toronto,duplex,1,1,700,"910 Saint Clarens Avenue  - Toronto , ON",Postal code not found,$2100
Toronto,condo,1,1.5,1000,"105 The Queensway  - Toronto , ON",M6S 5B5,$2500
Toronto,condo,1.5,2,1148,"6 Sonic way  - Toronto , ON",Postal code not found,$2500
Toronto,basement,1,1,1404,"28 Hillary Avenue  - Toronto , ON",Postal code not found,$1850
Toronto,apartment,2,1,1388,"540 Eglinton Avenue West  - Toronto , ON",M5N 1B4,$3000
Toronto,condo,1.5,1,800,"77 Mutual Street  - Toronto , ON",M5B 1E5,$2750
Toronto,multi-unit,2.5,2,1795,"55 Endean Avenue  - Toronto , ON",M4M 3C9,$3700
Toronto,town-house,2,1,647,"31 Florence Street  - Toronto , ON",M6J 3L2,$3200
Toronto,apartment,1,1,1970,"Brookmount Road  - Toronto , ON",M4L 1P3,$3100
Toronto,condo,1,2,545,"750 Bay Street  - Toronto , ON",M5G 2J9,$2750
York,house,3,2,650,"70 Rogers Road  - York , ON",M6E 3N4,$3600
Toronto,condo,1,1.5,985,"70 Temperance Street  - Toronto , ON",M5H 4B2,$2500
Toronto,condo,2,1,575,"25 Baseball Place  - Toronto , ON",M4M 2G1,$3200
Toronto,house,3,1.5,1399,"124 Hogarth Avenue  - Toronto , ON",M4K 3E1,$3000
Toronto,condo,1,1.5,600,"55 Cooper Street  - Toronto , ON",M5E 0A3,$2450
Toronto,condo,3,1.5,500,"270 Dufferin Street  - Toronto , ON",M6K 1G4,$4500
Toronto,condo,1.5,1,600,"150 Logan Avenue  - Toronto , ON",M4M 1J5,$2699
Toronto,duplex,2,2,700,"56 Bellwoods Avenue  - Toronto , ON",M6J 2P8,$3500
Toronto,condo,0.5,2,750,"717 Bay Street  - Toronto , ON",M5G 2J9,$2390
Toronto,condo,3,1,800,"45 Sunrise Avenue  - Toronto , ON",M4A 1W5,$1300
Toronto,town-house,3,0.5,1400,"34 Connolly Street  - Toronto , ON",Postal code not found,$2400
Toronto,condo,1,1,800,"159 Wellesley Street East  - Toronto , ON",M5A 2K3,$2500
Toronto,condo,1,1,660,"14 York Street  - Toronto , ON",M5J 0A3,$3000
Toronto,house,3,1,530,"670 Oriole Parkway  - Toronto , ON",M5N 3B1,$5450
Toronto,condo,2,3,1000,"2221 Yonge Street  - Toronto , ON",M4S 2B1,$3900
Toronto,multi-unit,2,1,,"479 Whitmore Avenue  - Toronto , ON",M6E 3B5,$3000
Toronto,condo,1,1,,"34 Tubman Avenue  - Toronto , ON",M5A 1X6,$2600
Toronto,condo,1,2,,"438 King Street West  - Toronto , ON",M5V 1K1,$2650
Toronto,condo,1,1,,"460 Adelaide Street East  - Toronto , ON",M5A 1N7,$2500
Toronto,apartment,1.5,2,,"1537 Dufferin Street  - Toronto , ON",M6H 2H6,$3200
Toronto,condo,2,2,,"33 Frederick Todd Way  - Toronto , ON",Postal code not found,$3650
Toronto,condo,1,2,,"783 Bathurst Street  - Toronto , ON",M5S 2R4,$3000
Toronto,condo,1,1,,"Queen Street West  - Toronto , ON",M6J 1H9,$2450
Toronto,condo,3,2,,"740 Dupont Street  - Toronto , ON",M6G 0A9,$4188
Toronto,condo,1,1,,"51 East Liberty Street  - Toronto , ON",M6K 3P8,$2600
Toronto,apartment,2,4,,"89 McGill Street  - Toronto , ON",M5B 2A2,$3350
Toronto,condo,0,2,,"251 Jarvis Street  - Toronto , ON",M5A 4R6,$2150
Toronto,town-house,2,2,,"630 Rogers Road  - Toronto , ON",M6E 4T5,$2800
Toronto,apartment,2,1,,"15 Lower Jarvis Street  - Toronto , ON",M5E 0C4,$3500
Toronto,condo,1,2,,"49 East Liberty Street  - Toronto , ON",M6K 3P8,$2850
Toronto,condo,2.5,2,,"38 The Esplanade  - Toronto , ON",M5E 1A7,$4100
Toronto,condo,1.5,2,,"245 Dalesford Road  - Toronto , ON",M8Y 1G4,$3200
Toronto,house,4,1,,"98 Dinnick Crescent  - Toronto , ON",M4N 1T2,$10500
Toronto,condo,2,1,,"3 Gloucester Street  - Toronto , ON",M4Y 1Z8,$3900
Toronto,house,3,1,,"671 Millwood Road  - Toronto , ON",M4G 3B4,$4300
Toronto,condo,1,2,,"77 Harbour Square  - Toronto , ON",M5J 2S2,$3800
Toronto,condo,2,1,,"19 Western Battery Road  - Toronto , ON",M6K 3R9,$3299
Toronto,multi-unit,2,1,,"56A Lawrence Avenue East  - Toronto , ON",M1C 3Y1,$2750
Toronto,condo,2,1,,"56A Lawrence Avenue East  - Toronto , ON",M1C 3Y1,$2750
Toronto,studio,1,1,,"170 Woodfield Road  - Toronto , ON",M4L 1E2,$2300
Toronto,condo,1,1,,"12 Yonge Street  - Toronto , ON",M5E 1Z9,$2800
Toronto,condo,3,2,,"20 Edgecliff Golfway  - Toronto , ON",M3C 3P5,$3500
Toronto,condo,2,1,,"18 Stafford Street  - Toronto , ON",M5V 3H5,$3600
Toronto,condo,1,1,,"100 Western Battery Road  - Toronto , ON",M6K 3R9,$2500
Toronto,basement,1,2,,"87 Brandon Avenue  - Toronto , ON",M6H 2C8,$1750
Toronto,apartment,1,2,,"2121 Bathurst Street  - Toronto , ON",M6B 2Y8,$2100
Toronto,apartment,1,2,,"55 Montclair Avenue  - Toronto , ON",M5P 2W3,$2300
Toronto,house,2,1,,"282 Brunswick Avenue  - Toronto , ON",M5S 1X4,$3650
North York,condo,1.5,1,,"6 Sonic way  - North York , ON",Postal code not found,$2550
Toronto,apartment,2,1,,"924A Bloor Street West  - Toronto , ON",Postal code not found,$3100
Toronto,condo,2,1,,"43 Eglinton Ave E | Unit: Eglinton Ave East  - Toronto , ON",Postal code not found,$3200
Toronto,multi-unit,3,1.5,,"910 Saint Clarens Avenue  - Toronto , ON",Postal code not found,$6000
Toronto,condo,1-2,1,,"151 Dan Leckie Way  - Toronto , ON",M5V 4A7,$2450 - $3150
Toronto,condo,2,1,,"1171 Queen Street West  - Toronto , ON",M6J 1J6,$3500
Toronto,condo,1.5,1,,"10 Park Lawn Road  - Toronto , ON",M8V 0J2,$2800
Toronto,condo,1,1,,"88 Harbour Street  - Toronto , ON",M5J 0B5,$2700
Toronto,condo,1,1,,"159 Wellesley Street East  - Toronto , ON",M5A 2K3,$2600
Toronto,apartment,2,1,,"68 Fuller Avenue  - Toronto , ON",M6R 1A6,$2500
Toronto,condo,1.5,1,,"480 Queens Quay West  - Toronto , ON",M5V 2Y3,$3800
Toronto,house,1,2,,"539 Saint Clarens Avenue  - Toronto , ON",Postal code not found,$1850
Toronto,apartment,1,1.5,,"2091 Gerrard Street East  - Toronto , ON",M4C 1K4,$2300
Toronto,apartment,2,1,,"2015 Davenport Road  - Toronto , ON",Postal code not found,$2350
Toronto,multi-unit,1,1,,"91 Soudan Avenue  - Toronto , ON",M4S 1V5,$2190
Toronto,apartment,1,1,,"95 Bathurst Street  - Toronto , ON",M5V 0H7,$2700
Toronto,condo,1,1,,"3091 Dufferin Street  - Toronto , ON",M6B 3T8,$2500
Toronto,apartment,1,1,,"458 Richmond Street West  - Toronto , ON",M5V 2L4,$2450
Toronto,condo,2,2,,"39 Roehampton Avenue  - Toronto , ON",M4P 2C9,$3100
Toronto,private-room,3,1,,"54 Boston Avenue  - Toronto , ON",M4M 3P3,$1700
Toronto,apartment,1.5,1,,"81 Navy Wharf Court  - Toronto , ON",M5V 3Z9,$2900
Toronto,private-room,1,1,,"Queen Street West  - Toronto , ON",M6J 1H9,$1580
Toronto,basement,1,1,,"46 Chelsea Avenue  - Toronto , ON",Postal code not found,$2000
Toronto,multi-unit,3,2,,"33 Glebemount Avenue  - Toronto , ON",M4C 1K9,$3995
Toronto,condo,1,3,,"70 Annie Craig Drive  - Toronto , ON",M8V 1A2,$2395
Toronto,condo,1,1,,"2369 Danforth Avenue  - Toronto , ON",M4C 1L1,$2785
Toronto,condo,1,1,,"801 King Street West  - Toronto , ON",M5V 1C9,$2450
Toronto,house,2,1,,"552 Parliament Street  - Toronto , ON",M4X 1P8,$3950
Toronto,studio,0,1,,"260 Wellesley Street East  - Toronto , ON",M4X 1P8,$1750
Toronto,condo,1.5,1,,"20 Bruyeres Mews  - Toronto , ON",M5V 0G7,$2800
Toronto,condo,2,2,,"101 Peter Street  - Toronto , ON",M5V 2G5,$3500
Toronto,town-house,3,2,,"East York Avenue  - Toronto , ON",M4K 3T8,$4100
Toronto,town-house,2,2,,"Strachan Avenue  - Toronto , ON",M5V 3H5,$1800
Toronto,multi-unit,2,1,,"1192 Dufferin Street  - Toronto , ON",M6H 4B5,$3290
Toronto,condo,2.5,1,,"38 McMurrich Street  - Toronto , ON",M4W 3C7,$5700
Toronto,condo,2,1,,"126 Simcoe Street  - Toronto , ON",M5H 3B3,$3300
Toronto,basement,2,2,,"285 Willard Avenue  - Toronto , ON",Postal code not found,$2700
Toronto,condo,2,1,,"39 Roehampton Avenue  - Toronto , ON",M4P 2C9,$3000
Toronto,condo,1.5,1,,"138 Downes Street  - Toronto , ON",M5E 1Z2,$3100
Toronto,condo,2,1,,"55 Gerrard Street West  - Toronto , ON",M5G 2J9,$3650
Toronto,condo,1,1,,"65 Bremner Boulevard  - Toronto , ON",M5J 0A7,$2700
Toronto,condo,0,1,,"7 Grenville Street  - Toronto , ON",M5S 3M4,$2100
Toronto,condo,1,1,,"23 Brant Street  - Toronto , ON",M5V 2M1,$2775
Toronto,apartment,1,2,,"2385 Dundas Street West  - Toronto , ON",Postal code not found,$2200
Toronto,condo,2,1,,"65 Bremner Boulevard  - Toronto , ON",M5J 0A7,$4299
Toronto,condo,1,1,,"28 Wellesley Street East  - Toronto , ON",M4Y 1Y5,$2895
Toronto,multi-unit,1.5,1,,"4 Lindsey Avenue  - Toronto , ON",M6H 1A7,$2950
York,private-room,1,1,,"17 Warwick Avenue  - York , ON",M6C 1W4,$850
Toronto,condo,1,2,,"2220 Lake Shore Boulevard West  - Toronto , ON",M8V 0J2,$2400
Toronto,basement,1,1,,"1907 Queen Street East  - Toronto , ON",M4L 3R3,$1600
Toronto,condo,2,1,,"Park Lawn Road  - Toronto , ON",M8Y 3H8,$4990
Toronto,apartment,3,4,,"1340 Avenue Road  - Toronto , ON",M5N 2H9,$3880
East York,private-room,1,2,,"461 O'Connor Drive  - East York , ON",M4C 2Z7,$1200
Toronto,condo,1.5,2.5,,"1030 King Street West  - Toronto , ON",M6K 3R9,$3200
Toronto,basement,2,1.5,,"41 Aldwych Avenue  - Toronto , ON",M4K 3T6,$2600
Toronto,apartment,2,1,,"786 Coxwell Avenue  - Toronto , ON",M4C 3C9,$2850
Toronto,multi-unit,2.5,1,,"Emerson Avenue  - Toronto , ON",M6H 2C7,$3650
Toronto,bachelor,0,1,,"260 Wellesley Street East  - Toronto , ON",M4X 1P8,$1750
Toronto,condo,1.5,1,,"23 Brant Street  - Toronto , ON",M5V 2M1,$2950
Toronto,house,6,2,,"48 Marion Street  - Toronto , ON",M6R 2K6,$5100
Toronto,loft,1,3,,"166 McCaul Street  - Toronto , ON",M5T 1L1,$4000
Toronto,condo,2.5,1.5,,"1717 Avenue Road  - Toronto , ON",M5M 3Y6,$6000
Toronto,town-house,2,1,,"1331 Gerrard Street East  - Toronto , ON",M4L 1Y9,$3450
Toronto,condo,1,2,,"222 Elm Street  - Toronto , ON",M5T 1L1,$2550
Toronto,condo,1,1,,"122 Lower Sherbourne Street  - Toronto , ON",M5A 1E6,$2700
Toronto,condo,1,1,,"45 Baseball Place  - Toronto , ON",M4M 2G1,$2395
Toronto,condo,1,1,,"25 Neighbourhood Lane  - Toronto , ON",M8Y 1T3,$2400
Toronto,condo,2,2,,"208 Queens Quay West  - Toronto , ON",M5J 2Y5,$4300
Toronto,house,3,2.5,,"210 Merton Street  - Toronto , ON",M4S 3G1,$5500
Toronto,condo,1.5,1,,"20 Richardson Street  - Toronto , ON",M5A 3Y5,$2800
Toronto,condo,1.5,2,,"60 Saint Clair Avenue West  - Toronto , ON",Postal code not found,$2650
Toronto,condo,2,2,,"20 Lombard Street  - Toronto , ON",M5C 2G2,$4100
Toronto,condo,1,1,,"20 Richardson Street  - Toronto , ON",M5A 3Y5,$2400
Toronto,condo,1,1,,"150 Logan Avenue  - Toronto , ON",M4M 1J5,$2450
Toronto,basement,1,1.5,,"1745 Bathurst Street  - Toronto , ON",M6C 2C2,$1895
Toronto,condo,2,1,,"2212 Lake Shore Boulevard West  - Toronto , ON",M8V 0J2,$2900
Toronto,house,3.5,2,,"110 Edgewood Avenue  - Toronto , ON",M4L 1X8,$6000
Toronto,private-room,1,2.5,,"208 McCaul Street  - Toronto , ON",M5T 1L1,$1380
Toronto,condo,2,3,,"158 Downes Street  - Toronto , ON",M5E 1Z2,$3500
Toronto,condo,2,3,,"101 Charles Street East  - Toronto , ON",M4Y 1T2,$4200
Toronto,condo,1.5,2,,"100 Western Battery Road  - Toronto , ON",M6K 3R9,$3000
Toronto,apartment,2,1,,"1914 Bloor Street West  - Toronto , ON",Postal code not found,$2795
Toronto,apartment,2,3,,"2 Keele Street  - Toronto , ON",Postal code not found,$3295
Toronto,apartment,1.5,1,,"1657 Bloor Street West  - Toronto , ON",Postal code not found,$2495
Toronto,condo,2,2,,"505 Richmond Street West  - Toronto , ON",M5V 3N1,$5650
Toronto,condo,2.5,3,,"455 Front Street East  - Toronto , ON",M5A 0J2,$3700
Toronto,house,3,1,,"80 Argyle Street  - Toronto , ON",M6J 2Z5,$3995
Toronto,condo,3,2,,"138 Downes Street  - Toronto , ON",M5E 1Z2,$4950
Toronto,condo,2.5,3,,"38 Dan Leckie Way  - Toronto , ON",M5V 2V6,$3650
Toronto,condo,1.5,1,,"161 Roehampton Avenue  - Toronto , ON",M4P 2C9,$3200
Toronto,multi-unit,2,2,,"389 Spadina Avenue  - Toronto , ON",M5T 2G6,$2800
Toronto,condo,2.5,1,,"20 Blue Jays Way  - Toronto , ON",M5V 3Z9,$5100
Toronto,condo,1,1,,"130 River Street  - Toronto , ON",M5A 0M9,$2000
East York,house,3,3,,"1076 Greenwood Avenue  - East York , ON",M4J 2R2,$4250
Toronto,house,3,1,,"169 Ashdale Avenue  - Toronto , ON",M4L 1Z6,$4600
Toronto,condo,1,1,,"25 Telegram Mews  - Toronto , ON",M5V 3Z9,$2850
Toronto,house,3,1,,"22 Cummings Street  - Toronto , ON",M4M 1R4,$5000
Toronto,condo,3,1,,"65 Bremner Boulevard  - Toronto , ON",M5J 0A7,$9000
Toronto,multi-unit,2,1,,"415 Jarvis Street  - Toronto , ON",M4Y 3C1,$2750
Toronto,condo,2,1,,"1730 Eglinton Avenue East  - Toronto , ON",M1J 2E1,$3000
Toronto,private-room,1,1,,"394 Dundas Street East  - Toronto , ON",M5A 2A6,$1090
Toronto,apartment,1,2,,"320 Tweedsmuir Avenue  - Toronto , ON",M5P 2X7,$2575
Toronto,condo,3,0.5,,"7 Grenville Street  - Toronto , ON",M5S 3M4,$5800
Toronto,apartment,3,1,,"265 A Boon Avenue  - Toronto , ON",M6E 1B9,$3300
Toronto,apartment,1,1,,"69 Lynn Williams Street  - Toronto , ON",M6K 3R9,$2350
Toronto,apartment,1,2,,"8 Dovercourt Road  - Toronto , ON",M6J 3C2,$2300
Toronto,apartment,2,,,"216 Gerrard Street East  - Toronto , ON",M5A 2E6,$2600
Toronto,loft,1.5,,,"284 Saint Helens Avenue  - Toronto , ON",M6H 4A1,$4600
Toronto,condo,2,,,"50 Lynn Williams Street  - Toronto , ON",M6K 3R9,$2800
