City,Property Type,Average_Bed,Square Footage,Address,Zip code,Price,Average_Price,Country
Toronto,apartment,1,1217,"225 Davisville Avenue  - Toronto , ON",M4S 1C2,,2575,Canada
Toronto,apartment,1.5,1307,"1100 King Street West  - Toronto , ON",M6K 0C7,,3398.5,Canada
Toronto,apartment,1.5,1151,"410 Dufferin Street  - Toronto , ON",M6H 4B5,,3401,Canada
Toronto,apartment,2,900,"25 Montgomery Avenue  - Toronto , ON",M4R 0A2,,4591,Canada
Toronto,apartment,1.5,1200,"15 Roehampton Ave  - Toronto , ON",M4P 1P9,,2815.5,Canada
Toronto,condo,2,650,"26 Douro Street  - Toronto , ON",M6K 3R9,,3600,Canada
Toronto,apartment,2,800,"1336 Avenue Road  - Toronto , ON",M4R 1P2,,3960,Canada
Toronto,condo,1,831,"21 Widmer Street  - Toronto , ON",M5V 1J9,,3400,Canada
Toronto,condo,2,265,"185 Alberta Avenue  - Toronto , ON",M6H 2M1,,3500,Canada
Toronto,apartment,1.5,1047,"5 Mallory Gdn  - Toronto , ON",M4T 2S9,,2775,Canada
Toronto,apartment,0.5,589,"26 Balmoral Avenue  - Toronto , ON",M4V 1J4,,1800,Canada
Toronto,apartment,2,476,"755 Avenue Road  - Toronto , ON",M5P 1A6,,3350,Canada
Toronto,apartment,1,886,"111 Lawton Boulevard  - Toronto , ON",M4T 2S9,,2400,Canada
Toronto,apartment,1,769,"263 Russell Hill Road  - Toronto , ON",M4V 1R8,,2350,Canada
Toronto,apartment,2,1,"501 Kingston Road  - Toronto , ON",M4L 1V3,,3150,Canada
Toronto,apartment,2,1,"110 Wellesley Street East  - Toronto , ON",M5A 2K3,,2670,Canada
Toronto,apartment,1,380,"83 &amp; 85 Silver Birch Avenue  - Toronto , ON",M4E 1T1,,2395,Canada
Toronto,apartment,0,1,"391 Sherbourne Street  - Toronto , ON",M5A 2S3,,2150,Canada
Toronto,apartment,0,560,"107 Redpath Avenue  - Toronto , ON",M4P 1G4,,1740,Canada
Toronto,apartment,1,1,"177 St. George Street  - Toronto , ON",M5R 2N5,,2502,Canada
Toronto,apartment,0.5,830,"161 St. George Street  - Toronto , ON",M5R 2N5,,2282,Canada
Toronto,apartment,0,880,"608 Church Street  - Toronto , ON",M4Y 2C7,,2107.5,Canada
Toronto,apartment,2,745,"56 Eccleston Drive  - Toronto , ON",M4A 1K2,,2950,Canada
Toronto,apartment,2,431,"2875 Yonge Street  - Toronto , ON",M4N 2K7,,3000,Canada
Toronto,apartment,2,500,"95 Jameson Avenue  - Toronto , ON",M6K 2X5,,2700,Canada
Toronto,apartment,0.5,500,"160 Huron Street  - Toronto , ON",M5T 2B5,,2070,Canada
Toronto,apartment,1,549,"115 Eglinton Avenue West  - Toronto , ON",M4R 2G8,,1799,Canada
Toronto,apartment,0.5,600,"1001 O'Connor Drive  - Toronto , ON",M4B 2T8,,1872.5,Canada
Toronto,apartment,1,470,"1420 Kingston Road  - Toronto , ON",M1N 2V8,,2025,Canada
Toronto,apartment,1,1050,"2901 St Clair Avenue East  - Toronto , ON",M4B 2J0,,2250,Canada
Toronto,apartment,0,519,"130 Rosedale Valley Road  - Toronto , ON",M4W 2H2,,1995,Canada
Toronto,apartment,2,235,"36 Castle Frank Road  - Toronto , ON",M4W 1J4,,3450,Canada
Toronto,apartment,1,630,"81 Isabella Street  - Toronto , ON",M4Y 1N9,,2150,Canada
Toronto,apartment,0,1875,"56 Maitland Street  - Toronto , ON",M4Y 2C5,,1860,Canada
Toronto,apartment,1,514,"263/273/283 Pharmacy Avenue  - Toronto , ON",M1R 4B7,,2275,Canada
Toronto,town-house,3,2226,"1145 Ossington Ave  - Toronto , ON",M6G 2C3,,4700,Canada
Toronto,multi-unit,1,958,"30 Soudan Ave  - Toronto , ON",M4S 2B2,,5555,Canada
Toronto,apartment,1,600,"122 Dowling Avenue  - Toronto , ON",M6R 1A6,,2280,Canada
Toronto,apartment,0.5,535,"33 Holly St.  - Toronto , ON",M4P 1A2,,2112.5,Canada
Toronto,apartment,1,885,"44 Dunfield Ave.  - Toronto , ON",M4P 2Y1,,2287.5,Canada
Toronto,apartment,2,600,"245 Howland Avenue  - Toronto , ON",M5R 3B6,,2999,Canada
Toronto,town-house,3,775,"87 Balliol Street  - Toronto , ON",M4S 3C4,,4300,Canada
Toronto,apartment,1,510,"1000 Mount Pleasant Road  - Toronto , ON",M4P 2M5,,2445,Canada
Toronto,apartment,1,550,"110 Erskine Avenue  - Toronto , ON",M4P 1Y5,,2515,Canada
Toronto,apartment,0.5,5100,"140 Erskine Avenue  - Toronto , ON",M4P 2L8,,2255,Canada
Toronto,apartment,1,635,"8 Newholm Road  - Toronto , ON",M8Y 1T3,,2250,Canada
Toronto,apartment,1.5,835,"69 Old Mill Terrace  - Toronto , ON",M8X 1A5,,2725,Canada
Toronto,apartment,1,664,"787 Vaughan Rd  - Toronto , ON",M6E 3S5,,2100,Canada
Toronto,apartment,2,491,"223 Woodbine Ave  - Toronto , ON",M4L 1P3,,2400,Canada
Toronto,apartment,1,571,"81 Wellesley Street East  - Toronto , ON",M4Y 1H2,,2700,Canada
Toronto,apartment,1,675,"400 Adelaide Street East  - Toronto , ON",M5A 1N7,,2500,Canada
Toronto,apartment,1,656,"111 Davisville Avenue  - Toronto , ON",M4S 1C2,,2470,Canada
Toronto,apartment,0.5,925,"33 Davisville Avenue  - Toronto , ON",M4S 2Y9,,2157.5,Canada
Toronto,apartment,1,749,"77 Huntley Street  - Toronto , ON",M4W 3J6,,2460,Canada
Toronto,apartment,0.5,654,"177 Jameson Avenue  - Toronto , ON",M6K 1M4,,2235,Canada
Toronto,apartment,1.5,740,"150 Roehampton Avenue  - Toronto , ON",M4P 2C9,,2896,Canada
Toronto,apartment,1.75,830,"61 Yorkville Avenue  - Toronto , ON",M5R 1C1,,7434.5,Canada
Toronto,house,4.5,976,"30 Gwynne Avenue  - Toronto , ON",M6K 2E2,,5100,Canada
Toronto,apartment,1.5,443,"897 College Street  - Toronto , ON",M6H 1A6,,4092.5,Canada
Ottawa,apartment,0.5,443,"100 Gloucester St and 105 Isabella St, Toronto, ON  - Toronto , ON",Postal code not found,,2279,Canada
Toronto,apartment,1.5,1333,"295 Dufferin Street  - Toronto , ON",M6K 1G4,,2579.5,Canada
Toronto,apartment,1,257,"55 Triller Avenue  - Toronto , ON",M6R 1B2,,2219,Canada
Toronto,apartment,1,620,"2495 Lake Shore Boulevard, West  - Etobicoke , ON",M8V 1C5,,2249,Canada
Toronto,apartment,0.5,546,"26 Albert Avenue  - Etobicoke , ON",M8V 1M9,,2128,Canada
Toronto,apartment,1,602,"24 Tyndall Avenue  - Toronto , ON",M6K 2E2,,2284,Canada
Toronto,apartment,0.5,903,"99 Dowling Avenue  - Toronto , ON",M6K 1C2,,2011,Canada
Toronto,apartment,1,480,"150 Dowling Avenue  - Toronto , ON",M6R 1A6,,2274,Canada
Toronto,apartment,1,803,"1501 Woodbine Avenue  - East York , ON",M4C 2Z1,,2399,Canada
Toronto,apartment,1,709,"80 Wellesley Street, East  - Toronto , ON",M4Y 1H2,,2665,Canada
Toronto,apartment,1.5,870,"15 Dundonald Street  - Toronto , ON",M4Y 2C7,,2768,Canada
Toronto,apartment,2,1300,"837 Roselawn Avenue  - Toronto , ON",M6E 3B5,,2799,Canada
Toronto,apartment,1,500,"141 Davisville Avenue  - Toronto , ON",M4S 1C2,,2452.5,Canada
Toronto,apartment,0,1410,"229 Carlton Street  - Toronto , ON",M5A 2L2,,1400,Canada
Toronto,apartment,2.5,574,"3443 Bathurst Street  - Toronto , ON",M6A 2C7,,2850,Canada
Toronto,apartment,0.5,1341,"1512 King Street West  - Toronto , ON",M6K 1G4,,1550,Canada
Toronto,apartment,0,700,"1510 King Street West  - Toronto , ON",M6K 1G4,,1350,Canada
Toronto,apartment,1.75,850,"30 Inn On The Park Drive  - Toronto , ON",Postal code not found,,3250,Canada
Toronto,multi-unit,1,714,"48 Dewhurst Blvd.  - Toronto , ON",M4J 1L7,,2450,Canada
Toronto,apartment,0,775,"5 Glenavon Road  - Toronto , ON",M6K 1C2,,1718.5,Canada
Toronto,apartment,1,1100,"111 Pacific Avenue  - Toronto , ON",Postal code not found,,2764.5,Canada
Toronto,apartment,1,1400,"120 Raglan Avenue  - Toronto , ON",M6C 4B3,,2324.5,Canada
Toronto,apartment,1,502,"327 Chisholm Ave.  - East York , ON",M4C 4T4,,2199,Canada
Toronto,apartment,0.5,650,"1554, 1560, 1570 &amp; 1574 Bathurst St.  - Toronto , ON",Postal code not found,,1962.5,Canada
Toronto,duplex,1,900,"90 Tecumseth St.  - Toronto , ON",M6J 2H1,,2750,Canada
Toronto,apartment,1,550,"919 Dufferin  - Toronto , ON",M6H 4B4,,2725,Canada
Toronto,apartment,1.5,720,"30 Edith Drive  - Toronto , ON",M4R 2G8,,3074,Canada
Toronto,apartment,1,1000,"30 Shore Breeze Drive  - Toronto , ON",M8V 1A2,,2495,Canada
Toronto,apartment,1,650,"140 Kingston Road  - Toronto , ON",M4L 1P3,,2469.5,Canada
Toronto,apartment,2,1200,"108 Peter Street  - Toronto , ON",M5V 2G5,,3500,Canada
Toronto,apartment,1,681,"Spadina Towers  - Toronto , ON",M5S 2T9,,2745,Canada
Toronto,apartment,2,830,"757 Victoria Park Avenue  - Scarborough , ON",M1L 1B1,,3845,Canada
Toronto,apartment,1,562,"120 Parliament Street  - Toronto , ON",M5A 2Z2,,2595,Canada
Toronto,apartment,2,795,"20 Inn On The Park Drive  - Toronto , ON",Postal code not found,,4100,Canada
Toronto,apartment,1.5,550,"80 Vanauley Street  - Toronto , ON",M5V 2V4,,2600,Canada
Toronto,apartment,1.75,700,"215 Lonsdale Road  - Toronto , ON",M4V 2K5,,5220,Canada
Toronto,apartment,1,591,"185 Roehampton Avenue  - Toronto , ON",M4P 1K5,,2645,Canada
Toronto,apartment,2,1125,"900 St Clair Ave West  - York , ON",Postal code not found,,3000,Canada
Toronto,apartment,2,946,"56 Annie Craig Drive  - Toronto , ON",M8V 1A2,,3000,Canada
Toronto,apartment,1.5,1100,"763 Bay Street  - Toronto , ON",M5G 2J9,,2900,Canada
Toronto,apartment,1,750,"110 Charles St. E.  - Toronto , ON",M4Y 1T2,,2700,Canada
Toronto,duplex,2,600,"1250 Danforth Avenue  - Toronto , ON",M4J 1M6,,2700,Canada
Toronto,apartment,0,550,"492 Montrose Ave.  - Toronto , ON",M6G 1L6,,1500,Canada
Toronto,apartment,1,625,"5 &amp; 11 Elm Avenue  - Toronto , ON",M4W 1N2,,2395,Canada
Toronto,duplex,3,645,"103 Galt Avenue  - Toronto , ON",M4J 1A7,,4585,Canada
Toronto,apartment,1.5,572,"158 Front St East  - Toronto , ON",M5A 2Y5,,2650,Canada
Toronto,apartment,1,840,"75 Kensington Avenue  - Toronto , ON",M5T 2J8,,2945,Canada
Toronto,house,2,856,"263 Garden Avenue  - Toronto , ON",M6R 1M9,,3445,Canada
Toronto,apartment,1,800,"75 Kensington Avenue  - Toronto , ON",M5T 2J8,,2545,Canada
Toronto,apartment,1,909,"1080 Kingston Rd.  - Scarborough , ON",M4E 3T2,,2031,Canada
Toronto,apartment,1,660,"11 Shallmar Boulevard  - Toronto , ON",M5N 2N1,,2200,Canada
Toronto,apartment,2,650,"303 Warden Avenue  - Scarborough , ON",M1L 1E3,,2495,Canada
Toronto,apartment,2,1035,"75 Kensington Avenue  - Toronto , ON",M5T 2J8,,2995,Canada
Toronto,town-house,2,916,"15 Cummings St  - Toronto , ON",M4M 1R4,,4400,Canada
Toronto,apartment,2,709,"676 Richmond Street West  - Toronto , ON",M6J 1C5,,3750,Canada
Toronto,apartment,1.5,575,"3 Broadway Avenue  - Toronto , ON",M4P 1T4,,2268.5,Canada
Toronto,apartment,1.5,530,"1903 Bayview Avenue  - Toronto , ON",M4G 0A7,,2820.5,Canada
Toronto,apartment,1,1215,"83 Redpath Ave  - Toronto , ON",M4P 1G4,,2600,Canada
Toronto,multi-unit,1,776,"341 St. Clair Ave. W.  - Toronto , ON",M5P 2X9,,2999,Canada
Toronto,apartment,1.5,855,"3575 Bathurst Street  - Toronto , ON",M6A 2E2,,2600.5,Canada
Toronto,apartment,1,515,"75 Kensington Avenue  - Toronto , ON",M5T 2J8,,2645,Canada
Toronto,apartment,1,694,"403 Bloor Street West  - Etobicoke , ON",M8X 1A5,,2595,Canada
Toronto,apartment,1.5,738,"101 Erskine Avenue  - Toronto , ON",M4P 1Y5,,2700,Canada
Toronto,apartment,2,892,"480 Front Street West  - Toronto , ON",M5J 2J1,,3912.5,Canada
Toronto,apartment,1.75,457,"470 Front Street West  - Toronto , ON",M5J 1E3,,3747.5,Canada
Toronto,apartment,2.5,1337,"33 Mill St  - Toronto , ON",M5A 3C4,,4250,Canada
Toronto,apartment,1.5,200,"318 King St E  - Toronto , ON",M5A 2W5,,2850,Canada
Toronto,apartment,1,600,"111 Elizabeth St  - Toronto , ON",M5G 1P7,,2500,Canada
Toronto,apartment,1,300,"12 York St  - Toronto , ON",M5J 0A3,,2700,Canada
Toronto,apartment,1,699,"10 York Street  - Toronto , ON",M5J 0E1,,2650,Canada
Toronto,apartment,1.5,1091,"1 Old Mill Drive  - Toronto , ON",Postal code not found,,2650,Canada
Toronto,apartment,1.5,674,"50 McCaul Street  - Toronto , ON",M5T 1L1,,2600,Canada
Toronto,apartment,2,1120,"300 Front Street West  - Toronto , ON",M5V 3B5,,3800,Canada
Toronto,apartment,2,1136,"5, 7 &amp; 9 Stag Hill Dr.  - East York , ON",Postal code not found,,2849,Canada
Toronto,apartment,1.5,677,"251 Jarvis Street  - Toronto , ON",M5A 4R6,,2950,Canada
Toronto,apartment,1.5,600,"65-65A Hillside Dr.  - East York , ON",M4K 2S5,,2563,Canada
Toronto,apartment,0.5,491,"22 Close Ave  - Toronto , ON",M6K 2V4,,2250,Canada
Toronto,town-house,2,830,"15 Cummings St  - Toronto , ON",M4M 1R4,,4300,Canada
Toronto,apartment,1,550,"215 Fort York Boulevard  - Toronto , ON",M5V 4A2,,2850,Canada
Toronto,apartment,3,600,"20 Edward Street  - Toronto , ON",M5B 1R7,,5000,Canada
Toronto,apartment,1,373,"585 Bloor Street East  - Toronto , ON",M4W 1J4,,2900,Canada
Toronto,apartment,1.75,790,"66 Broadway Ave  - Toronto , ON",M4P 1T4,,2312.5,Canada
Toronto,apartment,1,778,"251 Manitoba Street  - Etobicoke , ON",M8Y 4H5,,2100,Canada
Toronto,duplex,1,648,"36 Charlotte Street  - Toronto , ON",M5V 1R7,,2344,Canada
Toronto,apartment,2.5,704,"118 Merchants Wharf  - Toronto , ON",Postal code not found,,4900,Canada
Toronto,apartment,1,1100,"386 Yonge St.  - Toronto , ON",M4N 3R8,,3350,Canada
Toronto,apartment,1,933,"11 Niagara Street  - Toronto , ON",M5V 2P1,,4000.5,Canada
Toronto,apartment,2,790,"39 Niagara St.  - Toronto , ON",M5V 2P1,,4478,Canada
Toronto,apartment,1,550,"17 Bathurst Street  - Toronto , ON",M6C 0A2,,2500,Canada
Toronto,apartment,1.5,850,"2 Old Mill Drive  - Toronto , ON",Postal code not found,,3250,Canada
Toronto,apartment,1.5,750,"18 Yonge Street  - Toronto , ON",M5E 2A1,,3000,Canada
Toronto,apartment,1.5,1100,"80 Guestville Ave  - Toronto , ON",M4N 4P5,,2199,Canada
Toronto,apartment,1.5,750,"3000, 3015, 3017 Queen St. E  - Toronto , ON",M4M 1G3,,2527.5,Canada
Toronto,apartment,1,750,"37 Grange Ave,  - Toronto , ON",M5T 1G7,,2600,Canada
Toronto,apartment,0,650,"262 Jarvis Street  - Toronto , ON",M5A 4R6,,2110,Canada
Toronto,apartment,2.5,750,"592-596 Churst Street  - Toronto , ON",Postal code not found,,4099.5,Canada
Toronto,multi-unit,0,650,"7 - 9 Homewood ave  - Toronto , ON",M2M 3W7,,1079,Canada
Toronto,apartment,1,650,"160 Flemington Road  - North York , ON",M6A 2R1,,2245,Canada
Toronto,private-room,1,650,"500 Queen Street E  - Toronto , ON",M5A 1V1,,750,Canada
Toronto,apartment,1,500,"1316 Kingston Road  - Scarborough , ON",M1N 2V8,,2550,Canada
Toronto,apartment,3,500,"16 Rathnelly Ave  - Toronto , ON",M2R 1K5,,7800,Canada
Toronto,apartment,2,470,"15 Martha Eaton Way  - North York , ON",M6M 5E6,,2625,Canada
Toronto,apartment,0,650,"3311 Bathurst Street  - Toronto , ON",M6A 2B1,,2184,Canada
Toronto,apartment,2,650,"280 Howland Avenue  - Toronto , ON",M5R 3B6,,3750,Canada
Toronto,apartment,1.5,850,"50 Spadina Road  - Toronto , ON",M5R 2X3,,3625.5,Canada
Toronto,apartment,0.5,1336,"10 Macey Avenue  - Scarborough , ON",M1L 2P7,,949.5,Canada
Toronto,apartment,1,804,"3000 Yonge Street  - Toronto , ON",M4N 2K7,,2090,Canada
Toronto,apartment,1,650,"539 Dovercourt Road  - Toronto , ON",M6H 1A6,,2095,Canada
Toronto,apartment,1,650,"338-342 Donlands Ave.  - East York , ON",M4J 2P5,,2299,Canada
Toronto,apartment,1,850,"1150 and 1200 Kingston Rd.  - Scarborough , ON",Postal code not found,,2279,Canada
Toronto,apartment,0.5,550,"2890 St Clair Avenue East  - Toronto , ON",M4B 2J0,,1899,Canada
Toronto,apartment,1,550,"82 Halsey Avenue  - East York , ON",M4B 2E6,,1995,Canada
Toronto,apartment,1,650,"1465 Lawrence Ave West  - North York , ON",M6L 3C9,,2182,Canada
Toronto,apartment,1.75,643,"1 Edgewater Drive  - Toronto , ON",M5A 0L1,,3175,Canada
Toronto,apartment,1.5,812,"575 Bloor Street East  - Toronto , ON",M4W 1J4,,2825,Canada
Toronto,apartment,0.5,650,"310-312 Lonsdale Road  - Toronto , ON",M5T 2E9,,2256,Canada
Toronto,apartment,1,850,"2837 Yonge Street  - Toronto , ON",M4N 2K7,,2411.5,Canada
Toronto,apartment,2.5,650,"15 Legion road  - Etobicoke , ON",M8V 4C5,,3599,Canada
Toronto,apartment,2,550,"1833-1835 Bayview Avenue  - East York , ON",M4K 2B9,,2692,Canada
Toronto,apartment,1,550,"89 McGill Street  - Toronto , ON",M5B 2A2,,3100,Canada
Toronto,apartment,1.5,550,"121 Lower Sherbourne St  - Toronto , ON",M5A 4M8,,2800,Canada
Toronto,apartment,2,1722,"375 King St W  - Toronto , ON",M5V 1L8,,3850,Canada
Toronto,apartment,2,550,"88 Blue Jays Way  - Toronto , ON",M5V 1K2,,3900,Canada
Toronto,apartment,1,650,"33 Harbour Sq  - Toronto , ON",M5J 1A6,,3500,Canada
Toronto,apartment,1.5,1300,"39 Queens Quay E  - Toronto , ON",M5E 1Z2,,3300,Canada
Toronto,apartment,1.5,850,"35 Mariner Terr  - Toronto , ON",M5V 3Y7,,3100,Canada
Toronto,apartment,1.5,750,"705 King St W  - Toronto , ON",M5V 2W8,,2850,Canada
Toronto,apartment,1,550,"1171 Queen St W  - Toronto , ON",M6J 1J6,,2850,Canada
Toronto,apartment,1.5,1300,"801 King St W  - Toronto , ON",M5V 1C9,,2850,Canada
Toronto,apartment,1,650,"11 Charlotte St  - Toronto , ON",M5V 1K1,,2780,Canada
Toronto,apartment,1,750,"80 Western Battery Rd  - Toronto , ON",M6K 3R9,,2750,Canada
Toronto,apartment,1,1100,"17 Bathurst St  - Toronto , ON",M6C 0A2,,2500,Canada
Toronto,apartment,1,650,"158 Front St E  - Toronto , ON",M5A 2Y5,,2500,Canada
Toronto,apartment,1.5,850,"145 Marlee Avenue  - Toronto , ON",M6E 2N4,,2784,Canada
Toronto,apartment,0.5,500,"33 Eastmount Avenue  - Toronto , ON",M4K 2R6,,2087.5,Canada
Toronto,apartment,1.5,550,"10 York St  - Toronto , ON",M5J 0E1,,2800,Canada
Toronto,apartment,1,750,"208 Queens Quay W  - Toronto , ON",M5J 2Y5,,2500,Canada
Toronto,apartment,2,650,"1 Shaw St  - Toronto , ON",M6K 3R9,,3600,Canada
Toronto,apartment,1.5,550,"299 Campbell Avenue  - Toronto , ON",Postal code not found,,3937.5,Canada
Toronto,apartment,1,650,"2191 Yonge Street  - Toronto , ON",M4Y 1X4,,2845,Canada
Toronto,apartment,1.5,950,"55 Bremner Blvd  - Toronto , ON",M5J 2V5,,2700,Canada
Toronto,apartment,1.5,750,"318 Richmond St W  - Toronto , ON",M5V 3M6,,3000,Canada
Toronto,apartment,2,850,"478 King St W  - Toronto , ON",M5V 1L8,,3800,Canada
Toronto,apartment,1,650,"8 Mercer St  - Toronto , ON",M5V 1J5,,2600,Canada
Toronto,apartment,1.5,750,"15 Queens Quay E  - Toronto , ON",M5E 1E5,,2700,Canada
Toronto,apartment,1.5,650,"51 East Liberty St  - Toronto , ON",M6K 3P8,,2600,Canada
Toronto,apartment,1,550,"2050 Keele Street  - North York , ON",M6M 2L7,,2115,Canada
Toronto,apartment,1.5,750,"1 Deauville Lane  - Toronto , ON",M3C 1C3,,2172.5,Canada
Toronto,apartment,1.5,859,"55 Cooper St  - Toronto , ON",M5E 0A3,,2950,Canada
Toronto,apartment,2,650,"151 Dan Leckie Way  - Toronto , ON",M5V 4A7,,3500,Canada
Toronto,apartment,1.5,1800,"16 Bonnycastle St  - Toronto , ON",M5A 0L1,,2995,Canada
Toronto,apartment,1,448,"38 Joe Shuster Way  - Toronto , ON",M6K 0A5,,2600,Canada
Toronto,apartment,1,688,"87 Peter St  - Toronto , ON",M5V 1K2,,2600,Canada
Toronto,apartment,1,1460,"1 The Esplanade Dr  - Toronto , ON",M5E 1A7,,2550,Canada
Toronto,apartment,2,673,"25 Ordnance Street  - Toronto , ON",M6K 3P8,,4430,Canada
Toronto,apartment,1.5,800,"80 Queens Wharf Rd  - Toronto , ON",M5V 0S4,,2750,Canada
Toronto,apartment,1.5,915,"125 Peter St  - Toronto , ON",M5V 2G5,,3000,Canada
Toronto,apartment,2,840,"62 Niagara St  - Toronto , ON",M5V 1G4,,4200,Canada
Toronto,apartment,2,800,"130 River St  - Toronto , ON",M5A 0M9,,3500,Canada
Toronto,apartment,2,660,"70 Temperance St  - Toronto , ON",M5H 4B2,,3500,Canada
Toronto,apartment,1,735,"25 Oxley St  - Toronto , ON",M5V 3P8,,2600,Canada
Toronto,apartment,2,675,"50 Bruyeres Mews  - Toronto , ON",M5V 0G7,,4000,Canada
Toronto,apartment,1.5,577,"81 Navy Wharf Crt  - Toronto , ON",M5V 3Z9,,3000,Canada
Toronto,apartment,1.25,550,"330 Richmond St W  - Toronto , ON",M5V 3M6,,3300,Canada
Toronto,apartment,2,765,"99 Cameron St  - Toronto , ON",M5T 1E2,,3750,Canada
Toronto,apartment,2,811,"60 Princess St  - Toronto , ON",M5A 4M8,,2875,Canada
Toronto,apartment,2,576,"15 Lower Jarvis St  - Toronto , ON",M5E 0C4,,3500,Canada
Toronto,apartment,1,874,"126 Simcoe St  - Toronto , ON",M5H 3B3,,2500,Canada
Toronto,apartment,1,560,"32 Camden St  - Toronto , ON",M5V 1X9,,2800,Canada
Toronto,apartment,2,557,"30 Nelson St  - Toronto , ON",M1J 2V6,,3700,Canada
Toronto,apartment,2,600,"68 Abell St  - Toronto , ON",M6J 0A9,,3000,Canada
Toronto,apartment,1,618,"85 Queens Wharf Rd  - Toronto , ON",M5V 0S4,,2650,Canada
Toronto,apartment,1.25,600,"138 Downes St  - Toronto , ON",M5E 1Z2,,2950,Canada
Toronto,apartment,2,1071,"80 Vanauley St  - Toronto , ON",M5V 2V4,,3750,Canada
Toronto,apartment,1.75,633,"28 Freeland St  - Toronto , ON",M5E 1E5,,3250,Canada
Toronto,apartment,2,617,"1 Market St  - Toronto , ON",M5E 0A3,,3700,Canada
Toronto,apartment,1.5,690,"19 Western Battery Rd  - Toronto , ON",M6K 3R9,,2900,Canada
Toronto,apartment,1.5,635,"38 Grand Magazine St  - Toronto , ON",M5V 1A8,,3000,Canada
Toronto,apartment,1.5,657,"19 Grand Trunk Cres  - Toronto , ON",M5J 0A1,,2850,Canada
Toronto,apartment,1,600,"109 Front St  - Toronto , ON",M5A 4S5,,2850,Canada
Toronto,apartment,1.5,814,"35 Bastion St  - Toronto , ON",M5V 1A4,,2850,Canada
Toronto,apartment,1,786,"2 12Kingston Road  - Toronto , ON",M4L 1V3,,1950,Canada
Toronto,apartment,1.5,933,"250 Roehampton Avenue  - Toronto , ON",M4P 1K5,,3051.5,Canada
Toronto,apartment,1,1015,"321 Chaplin Crescent  - Toronto , ON",M5N 1B4,,2315,Canada
Toronto,house,5,850,"82 Homewood Avenue  - Toronto , ON",M4X 1K2,,7595,Canada
Toronto,apartment,1,775,"36 Blue Jays Way  - Toronto , ON",M5V 1J6,,2400,Canada
Toronto,apartment,1.75,1109,"525 Adelaide Street West  - Toronto , ON",M5V 0N8,,2950,Canada
Toronto,town-house,3,590,"17 Powerhouse Street  - Toronto , ON",M6H 3Z6,,4400,Canada
Toronto,apartment,1,670,"1410 Dupont Street  - Toronto , ON",M6H 3Z6,,2600,Canada
Toronto,apartment,2,500,"38 Joe Shuster Way  - Toronto , ON",M6K 0A5,,3550,Canada
Toronto,apartment,1.5,840,"20 Shallmar Boulevard  - Toronto , ON",M5N 2N1,,2520,Canada
Toronto,apartment,1.5,575,"39 Niagara Street  - Toronto , ON",M5V 2P1,,3685.5,Canada
Toronto,multi-unit,2,1324,"197 Hallam Street  - Toronto , ON",M6H 3G4,,3500,Canada
Toronto,multi-unit,2,674,"197 Hallam Street  - Toronto , ON",M6H 3G4,,3500,Canada
Toronto,apartment,0.5,700,"650 Parliament Street  - Toronto , ON",M4X 1G9,,1900,Canada
Toronto,apartment,1,1170,"260 Wellesley Street East  - Toronto , ON",M4X 1P8,,2175,Canada
Toronto,apartment,2,722,"121 Lower Sherbourne Street  - Toronto , ON",M5A 4M8,,2980,Canada
Toronto,apartment,2,562,"251 Jarvis Street  - Toronto , ON",M5A 4R6,,2950,Canada
Toronto,apartment,1,500,"38 Niagara Street  - Toronto , ON",M6J 2L5,,2545,Canada
Toronto,apartment,0.5,961,"2701 Eglinton Avenue West  - Toronto , ON",M6M 1T9,,2083.5,Canada
Toronto,apartment,1,649,"1862 Bathurst Street  - Toronto , ON",M6C 2C2,,2360,Canada
Toronto,apartment,1,629,"1660 Bathurst Street  - Toronto , ON",M6C 1W4,,2018.5,Canada
Toronto,apartment,1.5,600,"1650 Bathurst Street  - Toronto , ON",M6C 4B3,,2540.5,Canada
Toronto,apartment,1,1998,"1065 Eglinton Ave.  - Toronto , ON",M9R 3V7,,2362,Canada
Toronto,apartment,1,618,"28 Ted Rogers Way  - Toronto , ON",M4Y 2J4,,2450,Canada
Toronto,apartment,1,1592,"9 Crown Hill Place  - Etobicoke , ON",M8Y 1W5,,1900,Canada
Toronto,apartment,1,922,"3 Strathgowan Avenue  - Toronto , ON",M4P 2J5,,2206,Canada
Toronto,apartment,0.5,550,"510 Dawes Road  - Toronto , ON",M4B 2E6,,1999,Canada
Toronto,apartment,2,966,"1900 Bayview Avenue  - Toronto , ON",M4G 0A6,,4200,Canada
Toronto,apartment,1.5,618,"83 Redpath Ave  - Toronto , ON",M4P 1G4,,2795,Canada
Toronto,apartment,1.5,411,"49 East Liberty Street  - Toronto , ON",M6K 3P8,,2600,Canada
Toronto,apartment,1,804,"70 Spadina Road  - Toronto , ON",M5T 2E9,,2758.5,Canada
Toronto,apartment,1,297,"66 Spadina Road  - Toronto , ON",M5R 2X3,,2689,Canada
Toronto,apartment,0.5,786,"320, 326, 330, 340, 342 Avenue Road  - Toronto , ON",M4V 2J1,,2305.5,Canada
Toronto,apartment,1,607,"2300 St Clair Avenue West  - Toronto , ON",Postal code not found,,2195,Canada
Toronto,apartment,1.5,482,"763 Woodbine Ave.  - Toronto , ON",M4L 2C2,,2977.5,Canada
